城市,行政區,場站名稱,經度,緯度,OSM是否捷運站,OSM是否火車站,OSM是否公車站,OSM是否學校,OSM是否公園,OSM是否商圈,OSM是否醫院,場站,場站分類來源,場站分類狀態,分類版本
新北市,三重區,六張公園,121.49405,25.06966,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,力行地下停車場,121.48287,25.07787,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,力行大勇街口,121.48151,25.07193,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,力行路二段91巷口,121.48255,25.07583,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,厚德公園,121.4912,25.07199,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,同安公園,121.49907,25.05732,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,和平公園,121.48571,25.07088,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,國道車路頭街口,121.48424,25.07307,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,國隆大仁街口,121.492,25.06468,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,大智公園,121.49445,25.06361,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,太陽公園,121.4856,25.08645,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,後竹圍市民活動中心,121.48576,25.07246,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,德厚公園,121.47809,25.04883,False,False,False,True,True,True,False,"學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,慈化公園,121.48864,25.08461,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,慈愛公園,121.48461,25.08119,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運三和國中站(1號出口),121.4878,25.07588,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運三和國中站(2號出口),121.48635,25.07703,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運三重國小站,121.49713,25.07042,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運三重站(1號出口),121.48322,25.05464,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運三重站(3號出口),121.48474,25.05588,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運先嗇宮站(2號出口),121.47099,25.04607,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,捷運菜寮站(3號出口),121.4922,25.06047,True,False,True,False,True,False,True,"捷運站,公車站,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,文中小停車場,121.48255,25.05899,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,新北大道一段57巷口,121.48537,25.06121,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,新北大道二段139巷,121.46662,25.05981,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,新北市立圖書館三重分館,121.49553,25.0661,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,新北高中,121.48953,25.08723,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,明志國中,121.48898,25.0634,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,東海高中,121.47942,25.06484,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,格致中學,121.48907,25.07403,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,正義公園,121.49782,25.06855,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,正義國小地下停車場,121.49491,25.06492,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,水漾成功一街口,121.48557,25.05004,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,永德市民活動中心,121.48842,25.07285,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,永盛公園,121.4843,25.07613,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,永福國小,121.48032,25.07771,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,永福國小(永福街72巷),121.47985,25.07657,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,河邊北街100巷口,121.50404,25.07043,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,溪尾街(國道橋下),121.49151,25.07486,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,溪尾街196巷/仁美街口,121.48587,25.0802,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,環河福德南路口,121.50217,25.06029,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,疏洪東竹圍仔街口,121.4864,25.04861,False,False,False,False,True,False,False,公園,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,碧華公園,121.48749,25.08374,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,碧華公園(集勇街),121.48554,25.08415,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,碧華國中(三賢街),121.48832,25.08861,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,神農興德路口(恆美社區),121.47427,25.05333,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,神農街/光復路二段129巷口,121.47409,25.05899,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,穀保家商,121.47103,25.0681,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,簡仔舍街(河家歡社區),121.48652,25.05138,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,群光公園,121.47404,25.05604,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,翔譽雙子星,121.49292,25.05364,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,聯邦公園,121.48371,25.06445,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,自強溪尾街口,121.49016,25.07822,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,自強臨時平面停車場,121.49515,25.08229,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,自然公園,121.48799,25.08984,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,興德路134號(前),121.47102,25.05287,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,興穀國小,121.47421,25.04937,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,興華公園,121.4831,25.06013,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,藍天大樓,121.47017,25.0531,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,谷王公園,121.47718,25.05283,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,進安公園,121.49377,25.08603,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,重新橋第1市民活動中心,121.48563,25.05355,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,重新路五段(心天匯社區),121.46815,25.04468,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,重新重安街口,121.48975,25.05844,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,重陽國小,121.48488,25.0662,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,重陽橋市民活動中心,121.49602,25.08634,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,長榮龍濱路口,121.50238,25.06908,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,開元市民活動中心,121.50356,25.06607,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,集成成功路口,121.48821,25.05154,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,集美街58巷口(東北側),121.48833,25.055,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,集賢三信路口(南側),121.49187,25.08861,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,頂崁公園,121.4756,25.05493,False,False,False,False,True,False,False,公園,OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,頂崁街210巷28弄口,121.47586,25.06803,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,三重區,龍濱公園,121.50218,25.07298,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,龍門公園,121.49848,25.07482,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,三重區,龍門龍濱路口,121.50098,25.07348,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中原中板路口,121.48521,25.01169,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中原五街口,121.48603,25.01086,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中原抽水站,121.48968,25.00985,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中原東街(左岸牡丹園),121.48601,25.01297,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中和公園,121.51435,25.00073,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,中和區,中和公園(安平中安街口),121.51258,24.99856,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,中和區,中和公園(秀安街口),121.51498,25.00218,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,中和區,中和區公所,121.50053,24.99856,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中和國民運動中心,121.48758,24.99348,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中和地政事務所,121.5024,24.99039,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,中和區,中和安和路口,121.50602,24.99966,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
